92	4	1/2697669404856180515259956107639657031227895734704000
92	0	1/2695033352805774821804256101474586036259344240513600
94	94	1/2865161197160999540318740488298993497922577258649586000
94	90	1/181024362744864215529221264347114077449605457281094800
94	86	1/114400871236800358435779048350478741188946317411970000
94	82	1/91117385443385126162951339662469440778829921149547360
94	78	1/78462743031228741808778428923712040936260354012721760
94	74	1/70301761485391234400647858888437382105930755132222000
94	70	1/64530764988138898338992689317138104150001833072227440
94	66	1/60209090285429202265284491380286433480200756546760000
94	62	1/56845341009381342732464276830003713528664905421665600
94	58	1/54154873428934348492556306319619955040829178050743600
94	54	1/51960172890427356903380923892196737965506008275350000
94	50	1/50144242799800867457460705665350775837952005191692000
94	46	1/48626611363524935056078598564095000379626585805100000
94	42	1/47350041215839295858072196685381256855197070126710800
94	38	1/46272727206804854920193447903920861546635962860366800
94	34	1/45363495496823888087104203457910857670453150045280000
94	30	1/44598733348350603417694290642542370235774681330370304
94	26	1/43960362607059356160792989613601131443176832525143200
94	22	1/43434467469816534472784537387066519329898405948587296
94	18	1/43010346923593088506255339603458585160170221297393856
94	14	1/42679851946918294378184851216028264060604680102328000
94	10	1/42436919979508921481054396120949988098667081798007520
94	6	1/42277250962159359605647101244726937997899760536220000
94	2	1/42198089296568496423551192204957301803631508431945600
96	96	1/45358742302916553976925081781837100648187076395275394400
96	92	1/2865161197160999540318740488298993497922577258649586000
96	88	1/1810243627448642155292212643471140774496054572810948000
96	84	1/1441450977583684516290816009216032138980723599390822000
96	80	1/1240932011276578384885908721117440955368826545179549760
96	76	1/1111555526275740508957694409752587246597021681846891600
96	72	1/1020014648460767364576672570781327834918777138100239200
96	68	1/951415124825124783203097342496266920160283436321302000
96	64	1/897975575114115530927957271443129093618994140497392000
96	60	1/855187997832310494342808164663144102056238209505351600
96	56	1/820240480590292178922344054782547857051155386850444000
96	52	1/791279204302793749414343783844024609588991497450330000
96	48	1/767028536107625917234675616303982223291993122892680000
96	44	1/746580573134652836227660083287405239161866847394302000
96	40	1/729271574965319753301248704504760896180043763831904800
96	36	1/714605910311986306279834774279763058860609574222906000
96	32	1/702207399109974938604249583849553448412734997905216000
96	28	1/691787170687483791649462576443981083770823181999493920
96	24	1/683121870024992953046541146163623632476660493323485760
96	20	1/676038573261438733250577349180677987047637952046630496
96	16	1/670404192938596723680498208393990092577552032368284800
96	12	1/666117981971536989575621616905767955423925238962919200
96	8	1/663106246855892449720573122111411220456470126433982400
96	4	1/661318695353535194801061626137213496803510799660508000
96	0	1/660726049429896734935270563608794903171384747196217600
98	98	1/718238538450349196413827014486194605323934792594087999900
98	94	1/45358742302916553976925081781837100648187076395275394400
98	90	1/28651611971609995403187404882989934979225772586495860000
98	86	1/22809069705852891156681879307736373758650287617417944800
98	82	1/19631189504234941507579684696942151988023188067894052000
98	78	1/17579870159751527119217040215830413534391709390043621600
98	74	1/16127660181237107748149820708773902232444060038433081760
98	70	1/15038677509357467554656069953827269360981970625836860000
98	66	1/14189677004534718195200480365230038066390512964563418400
98	62	1/13509250196202061590283827774798839158415161848953412000
98	58	1/12952847452547860703788731850745866808921970541630764000
98	54	1/12491090747275020896160268034259943080236166319751047200
98	50	1/12103756998623762095784626258799902130867182194200700000
98	46	1/11776444791039083249276386295653807068276401080145613600
98	42	1/11498617032381576161386696325503455051022940675252412000
98	38	1/11262395997617130180292683195184361623273089653266116000
98	34	1/11061792134248768672262904742506955908986382183347263200
98	30	1/10892194315739952172668189567666368830492991728870680000
98	26	1/10750023832229369979144421818153023698395010320617345856
98	22	1/10632494451470085512433101383081265126506100110797677760
98	18	1/10537443348407040983865274471034859312280996418540596800
98	14	1/10463210806375805938613434232958884396106720622255254720
98	10	1/10408554513420140556934685508904081784088134132632104000
98	6	1/10372589231121566137750298352542741575746359977733991360
98	2	1/10354745825674317027939656876964362300551548376552968000
100	100	1/11375441539711467483090977019784442697802084130077052367000
100	96	1/718238538450349196413827014486194605323934792594087999900
100	92	1/453587423029165539769250817818371006481870763952753944000
100	88	1/361010310842285942080161301525673180738244734589847836000
100	84	1/310637806470186993848143689619647756903522964694358676800
100	80	1/278108517976661671357378866540013819830328497628499070000
100	76	1/255067934317849429838821783495139454553537892604632909760
100	72	1/237779605236188127056055048911410097016803449284590308000
100	68	1/224291133139559944672299100454223845898073961905338312000
100	64	1/213471170229985539907207226671034249145845511216887897400
100	60	1/204613789521423038121842771559818674972486954320405480000
100	56	1/197253362634514564431982687898501343118726008533977063200
100	52	1/191069253723139647700159040682158022610727129080776888000
100	48	1/185833015785536827377279961826774497382580803954961414000
100	44	1/181377380456858359104239727391180857581487818345490561600
100	40	1/177577164514858331359346270839671584162349354763134540000
100	36	1/174337046001823877500530609976208677342623009299375275200
100	32	1/171583480264199650427714374699113577451891041821238798500
100	28	1/169259207803918651745361480239736548246618826092669424000
100	24	1/167319440007341815621337952803264630116460475951230341056
100	20	1/165729164526962871347641458805112836992099131281664208000
100	16	1/164461219479162573794521686195492840827527063615222631520
100	12	1/163494910828308551266706043219324317640161492779647446400
100	8	1/162815025449317471378475292718069303543827116341354305600
100	4	1/162411142762223523078225300569045739048180285830828434560
100	0	1/162277181604742910565414860750385371767997480084924490000
